Id,Name,created_at,Νεα Δημοκρατια,Συριζα,Κιναλ,ΚΚΕ,prob
24941,Koul***,2021,---,--,-,--,0.12
7200,kevp***,2015,---,--,-,-,0.13
7928,G******,2015,--,---,-,--,0.24
19593,o_re***,2010,-,+,-,++,0.19
5482,i******,2013,---,--,-,-,0.14
19594,Rou5***,2016,+++,-,=,+,0.18
129,chrm***,2008,+,-,-,-,0.29
19595,Mist***,2011,--,---,=,=,0.28
1132,Anne***,2010,-,--,--,--,0.24
2648,avra***,2011,--,-,-,-,0.06
15220,pk64***,2021,++,--,--,++,0.35
5765,DAth***,2013,--,-,---,--,0.07
1668,tric***,2010,--,---,--,-,0.22
7188,l******,2015,--,---,-,--,0.47
19598,jian***,2014,+++,++,=,+,0.04
19600,DPap***,2021,--,---,+,-,0.42
19602,mari***,2012,---,=,-,-,0.19
5310,Labr***,2013,-,---,-,---,0.10
19606,DimM***,2012,+++,=,++,+,0.04
4231,than***,2012,--,--,-,--,0.10
10314,Cuba***,2018,---,---,--,--,0.64
10505,EaGk***,2019,---,--,--,--,0.57
10974,anea***,2019,--,---,--,--,0.38
19613,Kost***,2019,---,--,-,--,0.33
1183,mari***,2010,+,--,-,--,0.23
16054,DTou***,2022,+++,--,--,--,0.17
3069,Ilia***,2011,-,---,--,--,0.12
23550,pame***,2014,--,-,=,++,0.52
9656,ReTi***,2018,-,--,--,-,0.37
9836,3_no***,2018,--,--,-,---,0.27
10225,ZYNk***,2018,--,-,-,-,0.31
10838,aglo***,2019,-,--,-,-,0.14
5644,ALER***,2013,+,+,---,--,0.67
5121,30__***,2013,---,--,-,--,0.53
316,Vasi***,2009,---,--,--,--,0.01
19627,Kyri***,2018,-,--,-,---,0.05
9399,Petr***,2017,---,--,-,--,0.10
6085,chr_***,2014,++,---,-,--,0.11
11899,whot***,2020,-,---,--,=,0.29
12428,Its_***,2020,-,--,-,--,0.56
6580,Ethn***,2014,-,---,-,--,0.30
19625,Evag***,2020,+++,---,=,-,0.25
19626,emmv***,2019,---,--,-,+,0.19
11554,xame***,2020,--,---,---,--,0.15
9309,Chor***,2017,---,-,-,-,0.62
9527,makr***,2017,+++,++,=,++,0.10
12549,nosi***,2020,--,--,--,---,0.18
4361,xani***,2012,+++,+,=,+,0.18
11023,amar***,2019,--,---,-,-,0.28
8875,Smas***,2017,+++,+,=,+,0.17
13220,SMas***,2021,---,--,-,--,0.40
8365,qasi***,2016,-,---,--,--,0.31
8382,125m***,2016,++,---,--,-,0.28
8384,m_so***,2016,++,+,+,+,0.31
12932,Mari***,2020,+++,--,=,-,0.10
13079,anto***,2020,+,=,-,=,0.39
20674,MARI***,2014,---,-,+,++,0.07
13148,_Kar***,2021,+,--,-,-,0.42
7787,Elen***,2015,--,---,-,--,0.14
8885,kobe***,2017,-,--,--,-,0.20
12748,vOkQ***,2020,--,--,-,+,0.58
12784,GioL***,2020,--,--,-,-,0.61
12840,Mari***,2020,+++,---,=,=,0.48
12942,Left***,2020,---,-,-,--,0.24
13016,aika***,2020,--,---,-,--,0.60
13286,Mari***,2021,--,---,=,--,0.29
19650,konv***,2017,---,---,-,-,0.11
19642,V******,2020,=,-,--,---,0.23
13304,dina***,2021,---,--,-,--,0.43
12963,koli***,2020,+++,+,=,+,0.30
19653,mari***,2012,++,++,--,--,0.32
19652,QPyZ***,2021,-,+,-,--,0.43
19654,Chri***,2013,-,---,=,--,0.05
19651,Chri***,2020,---,---,--,--,0.07
13083,yhpB***,2020,+++,---,-,--,0.58
13218,Liak***,2021,--,-,+,-,0.57
11353,Riga***,2020,---,-,-,--,0.10
19657,me_k***,2020,++,---,-,-,0.17
2011,neos***,2011,---,--,-,--,0.17
12832,jggk***,2020,--,---,--,--,0.49
13231,kama***,2021,--,--,-,-,0.26
19659,Tass***,2017,+,-,=,-,0.45
19660,Ntin***,2011,++,-,-,-,0.14
19661,Mikr***,2021,+,+++,=,+,0.28
20392,Tomw***,2020,--,---,--,--,0.31
895,Ofis***,2009,---,++,=,--,0.08
2852,thom***,2011,-,---,=,--,0.09
19669,_Kat***,2009,---,=,=,-,0.07
19670,nick***,2008,---,-,-,---,0.03
10377,Mani***,2019,---,--,-,---,0.29
12593,ElIa***,2020,--,-,-,++,0.63
17463,dimg***,2022,+++,=,--,+,0.69
19673,four***,2020,+++,--,-,-,0.19
8571,inte***,2016,---,--,--,-,0.19
9320,alep***,2017,+,---,--,--,0.41
10032,Tepe***,2018,+,---,-,+++,0.10
10209,ilia***,2018,=,--,-,-,0.47
8550,The_***,2016,---,-,+,--,0.09
19672,IPot***,2016,-,--,-,--,0.04
19677,Nick***,2020,--,--,-,--,0.27
8593,niko***,2016,-,---,--,--,0.34
19678,than***,2022,---,-,-,-,0.43
3888,olga***,2012,++,---,=,+,0.03
16786,GeoZ***,2022,--,---,-,--,0.67
205,cons***,2009,++,--,-,--,0.03
15906,giwg***,2022,--,--,+,+,0.58
19685,alex***,2010,+,---,-,+++,0.06
3723,gela***,2012,---,-,-,=,0.25
3141,blos***,2011,++,---,=,--,0.24
15793,elen***,2022,---,--,-,--,0.66
19687,Petr***,2016,---,---,-,--,0.14
16909,Monk***,2022,---,---,-,--,0.78
2083,MLIV***,2011,---,---,=,+,0.07
4658,theo***,2012,--,---,--,--,0.23
2544,pdav***,2011,--,--,++,=,0.09
15611,Euan***,2022,--,---,--,-,0.35
16946,mech***,2022,+++,--,-,--,0.56
6998,GDas***,2015,---,--,=,-,0.27
526,inew***,2009,-,--,=,--,0.60
16570,Moul***,2022,--,---,-,--,0.63
19691,MARI***,2022,++,---,-,--,0.46
19693,G_Dp***,2012,---,--,-,--,0.25
3982,hell***,2012,---,--,--,=,0.09
6764,f_af***,2015,--,--,-,--,0.37
16665,a_tz***,2022,---,--,-,-,0.09
19697,Karr***,2021,+++,-,=,=,0.42
1073,span***,2010,---,-,--,--,0.23
6783,vag_***,2015,---,-,-,--,0.10
16919,sano***,2022,---,--,-,-,0.76
19707,koko***,2016,--,---,=,-,0.13
13333,Leas***,2021,---,--,++,--,0.27
16797,MReb***,2022,---,--,-,--,0.54
13847,Gree***,2021,-,--,-,++,0.61
7304,sko4***,2015,--,---,-,--,0.24
19706,2QIK***,2021,-,---,=,-,0.45
14128,e******,2021,-,--,--,-,0.18
14373,prak***,2021,+,++,=,=,0.58
16493,Bett***,2022,+++,-,=,+,0.71
16839,Como***,2022,++,---,--,---,0.66
19708,atsi***,2011,---,-,-,-,0.01
7793,Kost***,2015,+,+++,=,---,0.16
13243,GEOR***,2021,---,--,-,--,0.61
15068,filo***,2021,---,--,=,--,0.70
22906,Pato***,2018,---,-,=,-,0.20
19715,gkar***,2014,=,---,=,++,0.43
19716,erpe***,2012,---,---,-,--,0.06
19717,SZil***,2013,---,--,-,--,0.04
1023,pasc***,2010,-,-,-,-,0.18
14481,YVZh***,2021,--,--,-,--,0.46
1845,FoFo***,2011,+++,=,=,+,0.39
13774,capt***,2021,-,-,-,-,0.60
13926,tsvu***,2021,--,---,-,--,0.37
19721,ikol***,2015,+,+++,=,-,0.09
19722,GNkr***,2022,---,-,+,-,0.33
19724,giav***,2015,---,=,--,+,0.27
958,x******,2010,---,-,--,-,0.07
19725,gian***,2013,-,-,-,+,0.19
19726,vand***,2014,++,---,-,--,0.13
19727,kgia***,2010,-,-,--,-,0.04
19729,Icem***,2015,--,---,-,--,0.25
22753,bill***,2021,---,---,--,--,0.41
7310,jw_t***,2015,+++,--,+,-,0.10
19730,Tile***,2014,---,--,-,--,0.55
10276,VGak***,2018,+++,---,--,++,0.16
11000,___m***,2019,--,--,-,---,0.10
11253,pepe***,2019,---,--,--,-,0.47
19736,NPan***,2019,--,=,---,--,0.21
7464,Gior***,2015,--,--,---,--,0.50
2725,p******,2011,---,+,-,+,0.06
3430,APap***,2011,+,---,=,-,0.06
10191,topo***,2018,---,=,=,=,0.48
10414,anto***,2019,--,--,-,-,0.38
2104,xlor***,2011,=,-,--,-,0.27
5847,ispr***,2014,---,--,-,--,0.37
4212,nikp***,2012,---,--,=,-,0.17
4851,Tzer***,2012,++,+,---,+,0.27
19741,book***,2011,-,---,+,--,0.19
3188,euro***,2011,---,-,-,-,0.33
6452,Komh***,2014,+++,++,-,-,0.45
19743,paga***,2015,+,+,-,-,0.15
7514,iam6***,2015,---,--,-,--,0.30
19745,krys***,2010,++,--,++,+++,0.09
3452,alph***,2011,-,-,-,---,0.06
5897,mari***,2014,-,---,-,--,0.14
4505,yste***,2012,-,--,-,--,0.14
4568,zark***,2012,--,--,-,-,0.08
19749,Onei***,2015,--,-,--,-,0.16
19750,kyrh***,2015,-,--,-,-,0.25
5145,zark***,2013,--,--,-,-,0.38
534,Alek***,2009,++,+,=,--,0.01
5358,aeri***,2013,---,=,--,--,0.29
447,kora***,2009,---,--,-,-,0.24
12000,mani***,2020,---,--,-,--,0.29
9191,Lass***,2017,---,--,--,-,0.10
7559,Akis***,2015,-,--,--,--,0.12
9212,Xari***,2017,---,--,-,--,0.27
9948,mpam***,2018,--,---,--,-,0.73
19770,Edge***,2020,---,=,=,-,0.21
19771,Kons***,2019,+++,--,-,-,0.50
19772,AnPa***,2022,++,---,-,-,0.72
19777,must***,2022,+,+,=,++,0.99
19778,DpSt***,2017,---,-,--,--,0.38
10656,VjGQ***,2019,---,---,--,--,0.47
11896,rosa***,2020,---,--,-,+,0.32
19780,O_Th***,2022,--,---,-,---,0.90
19781,paso***,2022,-,--,--,-,0.97
19782,baaa***,2011,+++,++,=,=,0.12
16807,Eire***,2022,++,---,-,+,0.79
294,maro***,2009,---,++,++,+,0.06
5309,soti***,2013,--,---,-,--,0.26
6684,Epex***,2014,---,+,-,+,0.12
10933,mjvm***,2019,---,-,-,-,0.13
11529,DKok***,2020,---,--,-,--,0.45
15179,GVag***,2021,+++,+,=,+,0.49
6347,Rebe***,2014,-,---,-,--,0.16
8634,liak***,2016,--,-,++,-,0.41
16806,Euan***,2022,--,---,--,--,0.55
19784,rafy***,2022,---,--,-,---,0.34
11845,myla***,2020,--,---,++,-,0.47
19786,ethn***,2016,---,---,-,-,0.40
14438,redg***,2021,++,--,-,---,0.54
16600,BuyP***,2022,++,=,++,+++,0.24
17322,All_***,2022,---,---,-,--,0.46
19787,ATso***,2021,---,---,-,--,0.38
4905,giot***,2013,--,--,-,--,0.23
19790,alki***,2009,+,--,-,---,0.10
4199,plir***,2012,=,-,-,+,0.11
13695,dimH***,2021,---,--,--,-,0.21
16740,duth***,2022,---,--,--,--,0.31
16812,Fele***,2022,=,+,=,=,0.51
19793,Enad***,2022,--,---,=,-,0.45
19796,vagi***,2009,---,=,--,+,0.03
1688,pn_a***,2010,=,--,-,-,0.33
19798,Ilia***,2012,---,-,--,--,0.35
15511,MrMe***,2021,---,---,--,--,0.32
15677,Kara***,2022,++,++,+,+,0.33
411,GThe***,2009,-,---,+,-,0.18
1902,thes***,2011,+,--,-,-,0.26
16184,fer5***,2022,-,---,-,-,0.70
19802,Rias***,2021,---,+,-,+,0.74
5747,frag***,2013,---,-,---,-,0.20
19804,o******,2015,---,-,--,--,0.63
17219,y_pi***,2022,-,-,-,-,0.20
14211,ovel***,2021,--,--,--,-,0.77
19807,Dima***,2022,+++,=,=,=,0.29
4380,mano***,2012,--,-,--,+,0.02
13687,tin_***,2021,---,-,-,-,0.41
19813,Pana***,2011,+,---,--,-,0.21
19816,bKfb***,2020,--,---,-,--,0.55
19814,alpa***,2022,---,=,-,-,0.10
13277,andr***,2021,--,--,-,--,0.59
19815,xris***,2017,--,---,--,--,0.12
4408,kala***,2012,++,--,-,-,0.63
19817,Abra***,2012,-,-,+,--,0.10
15563,Pont***,2021,--,---,++,--,0.43
19821,Scar***,2021,+,---,-,--,0.24
16155,Gtso***,2022,--,--,++,-,0.64
18405,Mano***,2018,--,--,-,-,0.22
8603,niko***,2016,+++,++,=,--,0.10
17328,logi***,2022,-,---,+++,-,0.31
12135,Voic***,2020,---,=,=,=,0.35
23010,elec***,2022,+++,---,-,=,0.85
15548,Anas***,2021,--,---,--,-,0.43
12205,2jke***,2020,--,--,---,--,0.70
9672,Amal***,2018,++,-,-,++,0.20
21161,Elin***,2018,+++,=,-,-,0.03
11726,f******,2020,---,---,=,--,0.13
12214,szlv***,2020,--,---,--,--,0.31
17632,p******,2022,--,--,-,--,0.91
19868,EviZ***,2022,--,---,--,-,0.55
19870,Bibi***,2022,---,--,--,--,0.86
12051,esyk***,2020,---,=,=,+,0.52
16982,DemT***,2022,+,---,--,+,0.81
3137,mkit***,2011,++,---,--,=,0.12
4756,hazy***,2012,---,--,--,--,0.28
19872,p******,2011,---,-,=,=,0.26
15564,Niko***,2021,--,---,--,-,0.72
19876,kate***,2021,---,--,-,+,0.22
19879,nran***,2012,---,-,-,---,0.06
19880,Patn***,2015,-,---,-,-,0.33
6288,Alex***,2014,---,+,--,--,0.12
7797,drif***,2015,++,---,+,--,0.21
4653,Sir_***,2012,---,--,---,--,0.17
2457,peep***,2011,---,--,-,-,0.10
5450,cama***,2013,=,--,--,--,0.37
4266,mpri***,2012,+++,-,++,+,0.15
3238,kitr***,2011,--,+,--,--,0.18
19885,Mari***,2022,--,+,--,--,0.36
19887,Beat***,2008,---,=,=,-,0.00
9904,ilov***,2018,++,++,-,+,0.12
19889,Kosa***,2019,+,--,--,+,0.34
5161,stel***,2013,--,---,-,--,0.11
3082,el1l***,2011,---,--,--,-,0.31
9905,apod***,2018,--,---,=,-,0.31
10587,Volc***,2019,++,---,--,-,0.19
19892,carm***,2020,+++,+,=,+,0.45
1111,gree***,2010,++,---,=,-,0.24
9506,Prap***,2017,--,-,=,--,0.47
10507,GODD***,2019,--,---,--,--,0.12
5582,gfot***,2013,--,---,++,-,0.40
9117,H_ph***,2017,+,++,-,+,0.31
9520,vaga***,2017,---,-,---,-,0.07
3936,elen***,2012,--,--,-,--,0.15
5051,turi***,2013,-,+,-,-,0.54
6939,mari***,2015,+,++,+++,+,0.10
7552,elia***,2015,+++,---,-,=,0.10
2088,KKon***,2011,-,--,---,=,0.04
7042,gsna***,2015,-,---,--,--,0.50
7398,info***,2015,--,-,+,--,0.19
7753,InnA***,2015,--,---,--,--,0.20
1167,M******,2010,+++,--,=,+,0.02
19898,Book***,2012,---,---,-,-,0.08
6071,Mikr***,2014,+++,---,=,++,0.82
19900,9******,2013,--,--,-,-,0.32
10956,zO8R***,2019,+,-,--,=,0.38
15463,Meth***,2021,+,--,=,--,0.32
16485,Mari***,2022,-,--,=,-,0.34
17518,Zoit***,2022,+,-,=,+++,0.58
19906,just***,2012,++,++,+,++,0.39
4126,diam***,2012,--,---,-,++,0.19
19908,yann***,2011,---,--,-,+,0.07
16072,Ptws***,2022,---,---,=,--,0.46
19914,Vfor***,2018,++,--,-,--,0.25
17460,Spyr***,2022,---,---,-,-,0.70
19913,Kimb***,2022,---,---,--,--,0.84
17236,THEA***,2022,--,---,++,--,0.86
16545,Bigf***,2022,++,--,-,--,0.44
19918,greg***,2022,++,--,-,+,0.68
15464,Mike***,2021,++,+,+,+,0.24
23325,Chen***,2016,+++,---,-,--,0.22
3070,jmns***,2011,--,---,-,--,0.12
1007,oeno***,2010,--,---,---,-,0.17
19919,Ster***,2009,---,-,-,-,0.04
5137,gmyo***,2013,-,--,=,-,0.32
3616,thre***,2012,+,=,++,---,0.13
5881,DEN_***,2014,---,=,=,=,0.21
19921,NIKO***,2012,++,---,-,-,0.17
19923,Glen***,2012,--,--,-,+++,0.12
15729,tyro***,2022,---,---,--,--,0.58
503,bond***,2009,+++,-,=,=,0.06
657,chri***,2009,--,---,--,--,0.19
6128,The_***,2014,-,--,-,++,0.20
15080,Ioan***,2021,---,=,+,+,0.45
2864,Kaza***,2011,-,--,=,-,0.20
427,cret***,2009,--,--,-,--,0.10
19932,vict***,2011,---,=,=,-,0.09
19939,inve***,2009,---,--,-,--,0.04
12059,xpUU***,2020,++,---,-,--,0.58
12245,jrDz***,2020,++,--,-,--,0.39
7550,ange***,2015,---,-,+++,-,0.25
11351,Dong***,2019,=,--,-,--,0.22
11355,Driv***,2020,--,-,-,-,0.33
11361,HELL***,2020,--,---,++,--,0.27
11427,HPat***,2020,--,---,---,--,0.17
3836,palo***,2012,---,=,+++,+,0.29
11043,prev***,2019,---,=,-,+++,0.25
11352,CMav***,2020,--,--,--,--,0.30
19941,maur***,2017,---,--,-,--,0.14
19942,VIRA***,2019,--,---,--,---,0.68
14686,b_el***,2021,--,--,-,-,0.62
8555,Kont***,2016,--,--,-,--,0.13
10186,seau***,2018,---,---,-,-,0.41
13806,KzXx***,2021,--,---,--,--,0.60
14703,unhp***,2021,--,---,-,--,0.34
19944,Jazz***,2016,---,-,-,---,0.18
11367,Ofil***,2020,---,---,=,-,0.18
12366,Carm***,2020,--,---,-,--,0.50
14977,dog5***,2021,---,--,-,-,0.11
19945,mari***,2020,---,-,+,-,0.29
469,Moon***,2009,---,-,+,-,0.19
11369,Spyr***,2020,--,-,--,--,0.20
8771,Papn***,2016,-,--,-,++,0.46
3811,SoTo***,2012,+,---,--,-,0.10
3370,D******,2011,---,--,-,-,0.10
19952,theo***,2012,--,--,--,--,0.12
6644,mkro***,2014,---,=,=,=,0.14
6992,atht***,2015,--,--,-,--,0.44
19954,oksa***,2010,+++,+,+,+++,0.17
261,a******,2009,-,-,-,---,0.02
3877,T_Gy***,2012,--,--,-,--,0.41
3151,Eima***,2011,+,+,--,+,0.17
1692,Nick***,2010,+++,+,+,+,0.23
4323,IvyV***,2012,+++,+,=,+,0.21
4019,LETM***,2012,---,--,-,--,0.50
19962,1992***,2015,-,---,--,---,0.40
349,apan***,2009,-,---,=,-,0.13
10301,kpol***,2018,+,--,--,-,0.19
10728,deej***,2019,-,---,--,-,0.38
10886,GSti***,2019,--,--,--,-,0.49
13181,Gree***,2021,-,++,=,-,0.40
19971,LMpa***,2019,+,+++,=,=,0.18
19972,your***,2019,---,-,-,---,0.16
10606,Agge***,2019,---,--,-,-,0.16
11458,Stre***,2020,---,--,-,--,0.69
19974,Popa***,2012,---,---,=,=,0.11
12935,Nik5***,2020,---,---,=,-,0.15
712,l******,2009,--,--,-,--,0.10
6727,Lalu***,2014,--,---,--,--,0.39
7943,Jose***,2015,---,--,-,---,0.24
7204,alti***,2015,--,--,-,-,0.15
5768,lesb***,2013,---,--,-,--,0.16
5826,dzk2***,2013,-,---,--,-,0.28
4213,s******,2012,--,---,-,--,0.23
19988,s_th***,2015,---,--,-,--,0.22
239,Isov***,2009,+,-,---,=,0.15
5917,Venu***,2014,+,---,--,-,0.17
4346,PKei***,2012,+++,-,++,-,0.10
19991,Sedr***,2014,++,--,-,-,0.15
19992,John***,2015,-,---,-,+,0.10
19993,t******,2014,---,=,=,-,0.56
19995,kori***,2010,---,---,=,=,0.03
19996,cath***,2014,+++,-,=,+,0.48
8217,vick***,2016,--,---,-,--,0.52
5515,Eudo***,2013,+++,--,=,--,0.37
19998,kint***,2012,--,--,--,---,0.09
11494,rasp***,2020,---,=,=,=,0.21
10029,M1BR***,2018,--,--,--,--,0.36
10752,kouk***,2019,+,--,-,+,0.37
20001,JkA1***,2017,---,--,=,-,0.23
20002,STso***,2020,+++,--,-,+++,0.35
16993,jedi***,2022,++,--,+,++,0.89
10939,Zoli***,2019,--,--,-,--,0.51
12433,farm***,2020,---,--,-,--,0.33
20281,Kost***,2021,---,--,-,--,0.39
11207,a******,2019,---,--,+,--,0.28
14826,QCZk***,2021,--,--,+,-,0.68
15835,elen***,2022,-,+,-,+,0.67
24767,Now2***,2016,---,--,-,-,0.41
144,cart***,2009,---,-,=,---,0.02
1546,makr***,2010,--,--,+,--,0.11
11677,niko***,2020,++,++,-,++,0.45
14473,kost***,2021,---,---,-,--,0.23
2097,Astr***,2011,---,---,-,---,0.10
16967,Alex***,2022,-,---,=,---,0.55
3221,koko***,2011,++,--,-,--,0.23
4333,kone***,2012,-,--,--,--,0.11
14593,Anna***,2021,+++,+,=,+,0.77
4897,alex***,2013,-,++,---,-,0.40
7047,Dimo***,2015,---,---,--,--,0.36
2739,elen***,2011,--,---,--,--,0.26
20076,Jaso***,2014,--,---,=,--,0.10
4567,Mixa***,2012,-,--,---,-,0.15
6121,acro***,2014,-,--,-,-,0.22
20081,xagg***,2015,=,---,-,++,0.15
1672,Ge_o***,2010,++,--,-,+,0.28
20083,Andr***,2015,---,---,--,--,0.05
5542,Reth***,2013,---,=,=,=,0.21
20088,Seld***,2018,---,=,=,-,0.32
7269,Stef***,2015,---,=,=,=,0.10
8782,pana***,2016,---,--,=,-,0.83
20089,gioi***,2010,--,---,--,---,0.07
9891,t******,2018,--,--,-,---,0.27
11140,pana***,2019,+,---,-,--,0.34
20092,taxp***,2015,+++,-,-,-,0.37
9341,hort***,2017,--,---,-,--,0.34
9869,Mand***,2018,--,---,=,--,0.29
9872,Titi***,2018,+++,+,=,=,0.13
17239,1rKk***,2022,---,--,-,--,0.94
11617,Core***,2020,-,--,-,--,0.53
17344,psih***,2022,---,--,-,---,0.62
606,than***,2009,--,---,--,--,0.24
9478,L******,2017,--,---,--,--,0.17
11455,PYmo***,2020,---,--,--,---,0.25
20095,stro***,2016,++,=,+++,-,0.32
22244,kokr***,2016,+,---,-,---,0.11
1209,agav***,2010,--,-,-,--,0.09
6559,ASga***,2014,--,--,---,+,0.07
3374,mamm***,2011,+++,-,=,-,0.08
20100,Ital***,2022,---,=,=,=,0.38
4063,P_pa***,2012,---,--,=,--,0.34
20101,lazy***,2011,++,---,--,-,0.22
405,Kouk***,2009,---,--,-,=,0.05
20108,i******,2010,+++,=,=,+,0.03
4350,nick***,2012,--,-,-,---,0.22
7161,Bou8***,2015,---,--,-,--,0.37
2545,Olga***,2011,--,-,+,--,0.16
6195,geor***,2014,---,---,-,--,0.15
7134,jam_***,2015,-,---,=,++,0.27
6933,vang***,2015,++,--,---,---,0.19
3990,Kasd***,2012,--,--,+,+,0.05
360,Kiki***,2009,---,=,=,=,0.02
8762,Hous***,2016,--,-,--,---,0.23
1522,spyr***,2010,---,---,=,-,0.04
13741,V******,2021,---,--,+,-,0.50
20118,pano***,2009,-,-,=,---,0.06
7763,O******,2015,--,--,--,--,0.18
8286,Saki***,2016,---,---,-,-,0.36
8308,mari***,2016,--,---,-,-,0.19
4546,jill***,2012,+++,+,=,+,0.12
100,alep***,2008,---,-,+++,++,0.05
20123,Milt***,2012,---,--,-,=,0.08
10344,WLhR***,2018,++,---,=,--,0.18
6636,phil***,2014,--,--,-,--,0.10
4239,niko***,2012,--,--,-,--,0.16
2091,dafn***,2011,---,-,=,=,0.08
3681,papa***,2012,---,--,-,-,0.14
20124,theo***,2015,-,--,--,--,0.21
372,Xrhs***,2009,+,-,-,--,0.12
20129,tayl***,2015,---,-,=,--,0.24
20131,Busi***,2009,++,+,=,+,0.08
5611,Mchr***,2013,--,-,+,--,0.16
1164,efta***,2010,++,---,--,--,0.36
1204,nikp***,2010,---,-,---,-,0.06
331,Gree***,2009,---,-,--,--,0.08
15301,Lebo***,2021,++,---,-,-,0.33
16761,TheD***,2022,--,--,-,--,0.50
16829,gnos***,2022,-,---,-,=,0.77
16971,O_Va***,2022,--,-,---,-,0.79
20140,priv***,2022,+,--,---,+,0.41
20141,chr_***,2011,---,---,=,-,0.34
20142,spyr***,2012,---,+,=,+,0.13
16552,BMar***,2022,---,=,=,-,0.15
17367,kere***,2022,---,---,=,-,0.29
11524,TheM***,2020,++,--,+,-,0.35
12458,Phoe***,2020,--,--,-,-,0.36
9534,Pilo***,2018,---,---,=,=,0.16
9875,mize***,2018,--,--,+,++,0.14
10379,Niko***,2019,+,---,-,++,0.19
11213,_mag***,2019,--,--,-,--,0.68
10782,Kons***,2019,-,---,-,-,0.17
11373,ti_m***,2020,+++,+,=,++,0.39
20161,TDv4***,2020,---,---,--,--,0.49
20160,john***,2019,---,-,-,-,0.12
2332,forc***,2011,--,---,--,-,0.10
16459,Jack***,2022,--,--,-,--,0.23
11605,deme***,2020,--,---,+,+,0.24
20169,ser_***,2011,-,-,---,=,0.19
6236,ArgM***,2014,++,--,--,-,0.05
12380,Diam***,2020,++,---,=,-,0.42
6223,Nick***,2014,--,-,--,--,0.16
24827,aege***,2021,---,+++,-,-,0.77
3703,marz***,2012,---,---,=,-,0.20
7090,Vett***,2015,=,---,=,+,0.12
2777,Ihli***,2011,--,---,-,--,0.43
20178,_pon***,2014,+,++,=,=,0.28
17939,Ante***,2019,--,-,++,-,0.78
20180,A******,2009,+,+++,-,--,0.11
8618,Odef***,2016,---,--,-,-,0.40
10719,Erik***,2019,++,=,=,+++,0.12
13162,geor***,2021,+,---,--,-,0.16
7466,v******,2015,--,--,-,--,0.27
13152,Soli***,2021,--,--,-,--,0.43
11952,Vero***,2020,++,--,---,+,0.10
20194,lysd***,2010,---,-,-,---,0.14
20196,anyn***,2021,++,+,---,+,0.33
12513,CGeo***,2020,+++,+,=,+,0.15
12818,Saul***,2020,++,---,-,-,0.31
20197,Road***,2020,--,--,-,--,0.32
7112,gadg***,2015,+++,-,=,++,0.25
12517,L******,2020,---,+,-,=,0.13
8395,NTOR***,2016,--,---,-,--,0.18
8850,Huma***,2017,--,--,--,--,0.46
12796,AgeM***,2020,-,---,=,-,0.18
13303,acab***,2021,--,--,--,---,0.56
7301,Gani***,2015,---,-,=,-,0.04
3905,Lapa***,2012,-,-,--,--,0.08
664,x******,2009,---,-,-,--,0.16
20211,Ekav***,2014,+,+++,=,=,0.11
20215,Pata***,2015,-,---,=,-,0.18
20466,John***,2011,---,---,--,---,0.05
5821,kolm***,2014,+++,=,=,=,0.62
6306,salt***,2014,=,--,+,-,0.37
19259,Gian***,2020,---,--,-,--,0.34
3828,Asta***,2012,---,--,-,---,0.18
20733,jsta***,2015,--,---,-,+,0.18
5483,Mari***,2013,---,--,-,--,0.29
84,car_***,2008,---,=,-,--,0.09
2315,lost***,2011,--,---,=,--,0.11
8808,volo***,2017,+++,+,=,+,0.10
13133,Kate***,2021,---,=,=,=,0.14
13196,EZog***,2021,---,=,=,=,0.28
20276,_eal***,2021,+++,-,=,+,0.49
20280,Nefe***,2012,+,---,--,-,0.25
4296,bold***,2012,---,-,-,-,0.15
13655,Dimi***,2021,--,---,-,--,0.44
20283,kati***,2012,+++,-,=,+,0.03
6804,raki***,2015,=,-,+,-,0.28
5283,Echo***,2013,--,---,--,--,0.23
3393,Kost***,2011,+++,=,=,+,0.02
20289,thec***,2009,+++,-,=,+,0.02
20292,Mako***,2009,+,+++,=,=,0.07
6880,Mar_***,2015,--,---,---,-,0.19
1268,reth***,2010,---,--,-,--,0.16
2853,Geo_***,2011,+++,--,=,+,0.22
3114,GTsa***,2011,++,++,---,+,0.20
658,thom***,2009,+++,--,=,+,0.12
1968,para***,2011,+,--,--,-,0.45
16983,IMal***,2022,---,---,-,+,0.27
11259,dim_***,2019,---,---,-,--,0.20
11341,RayD***,2019,---,---,-,-,0.19
14838,Tita***,2021,-,--,-,-,0.22
20306,Koss***,2022,--,---,-,--,0.13
20297,Ioan***,2016,--,---,-,--,0.37
16935,Clin***,2022,--,---,--,--,0.80
17575,PSka***,2022,+++,-,=,-,0.94
17059,KONS***,2022,---,--,---,--,0.48
2737,akis***,2011,+,+,-,---,0.05
20307,Theo***,2015,---,---,=,-,0.24
20312,Nick***,2017,+++,---,+,+,0.13
10405,UgoN***,2019,--,=,-,--,0.40
10500,red_***,2019,---,-,=,-,0.15
17111,ianu***,2022,-,=,-,---,0.70
16100,bill***,2022,--,+++,--,--,0.30
20311,NICH***,2021,=,+++,++,-,0.12
20313,R******,2012,-,--,+,+++,0.23
20316,theo***,2015,+++,-,-,=,0.13
12097,News***,2020,--,--,--,-,0.47
11650,anti***,2020,--,---,-,--,0.55
10487,soyl***,2019,--,--,-,--,0.39
12512,Pepa***,2020,---,--,-,--,0.60
